dataset,budget,budget_pct,split_seed,evidence_source,source_label,progress_fraction,residual_exchange_gap
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.10,0.879433
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.15,0.819526
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.20,0.761874
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.25,0.704222
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.30,0.647070
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.35,0.591164
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.40,0.535259
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.45,0.483354
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.50,0.436782
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.55,0.390210
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.60,0.344434
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.65,0.299253
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.70,0.254073
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.75,0.210496
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.80,0.167561
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.85,0.124626
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.90,0.082945
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,0.95,0.041472
PeMS7_1026,0.3,30,34,stage16_replaceable:pems1026_30_trainval_lowcert,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.947992
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.895984
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.843976
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.791968
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.739961
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.687953
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.636603
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.586568
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.536533
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.486499
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.436464
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.386430
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.336395
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.287745
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.239788
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.191830
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.143873
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.90,0.095915
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.95,0.047958
PeMS7_228,0.1,10,25,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.914852
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.829704
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.744555
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.673514
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.609527
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.545539
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.478328
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.404672
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.331015
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.257358
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.217596
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.177834
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.138072
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.104251
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.073400
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.042549
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.019783
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.90,0.013189
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.95,0.006594
PeMS7_228,0.1,10,26,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.881636
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.763272
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.644908
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.526543
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.408179
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.344291
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.280402
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.216513
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.152625
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.088736
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.074316
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.059895
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.045475
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.031055
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.016634
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.013307
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.009981
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.90,0.006654
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.95,0.003327
PeMS7_228,0.1,10,27,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.881066
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.762132
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.643198
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.530000
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.419671
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.309341
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.221584
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.178973
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.136362
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.093750
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.081003
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.068255
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.055507
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.044744
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.034973
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.025202
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.016819
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.90,0.011213
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.95,0.005606
PeMS7_228,0.1,10,28,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.945985
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.891970
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.837955
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.779999
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.720073
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.660147
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.605734
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.562350
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.518966
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.475582
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.395881
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.316181
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.236480
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.173044
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.117738
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.062433
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.023007
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.90,0.015338
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.95,0.007669
PeMS7_228,0.1,10,29,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.889720
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.779440
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.671234
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.575478
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.479723
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.402817
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.373036
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.343255
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.310351
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.273283
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.236215
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.206091
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.181176
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.156260
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.130428
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.104229
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.078031
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.90,0.052002
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.95,0.026001
PeMS7_228,0.1,10,30,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.876214
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.752427
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.669319
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.597832
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.529853
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.464680
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.404323
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.353597
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.303674
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.260167
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.216661
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.199301
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.185210
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.167008
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.146750
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.113857
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.065171
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.90,0.024573
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.95,0.012286
PeMS7_228,0.1,10,31,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.05,0.830871
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.10,0.661741
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.15,0.512095
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.20,0.381933
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.25,0.251771
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.30,0.223149
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.35,0.194527
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.40,0.174156
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.45,0.162034
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.50,0.149913
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.55,0.121577
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.60,0.093242
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.65,0.074558
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.70,0.065527
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.75,0.056496
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.80,0.042128
PeMS7_228,0.1,10,32,stage16_replaceable:train_val_lowcert_delta1_fullsearch,Stage16 calibrated rerun,0.85,0.027760
